Ruta,X,Y,Direccion
24,21.875131,-102.241849,2
24,21.874245,-102.243158,2
24,21.877779,-102.242976,2
24,21.881294,-102.243298,2
24,21.879691,-102.248029,2
24,21.879342,-102.249016,2
24,21.879203,-102.251452,2
24,21.879651,-102.251602,2
24,21.879912,-102.251731,2
24,21.883126,-102.256142,2
24,21.883755,-102.256633,2
24,21.884418,-102.256703,2
24,21.884874,-102.256645,2
24,21.885959,-102.255919,2
24,21.886448,-102.255861,2
24,21.890354,-102.257379,2
24,21.889845,-102.259012,2
24,21.889631,-102.259331,2
24,21.889087,-102.259778,2
24,21.888661,-102.260263,2
24,21.888081,-102.261513,2
24,21.887394,-102.262432,2
24,21.885511,-102.265405,2
24,21.884754,-102.268798,2
24,21.884587,-102.269785,2
24,21.884223,-102.272448,2
24,21.883684,-102.276395,2
24,21.883308,-102.278179,2
24,21.883037,-102.279171,2
24,21.882599,-102.282208,2
24,21.881214,-102.282157,2
24,21.878846,-102.281404,2
24,21.878739,-102.281175,2
24,21.878502,-102.281187,2
24,21.878514,-102.281417,2
24,21.878627,-102.281919,2
24,21.879297,-102.288324,2
24,21.879297,-102.289064,2
24,21.878928,-102.293719,2
24,21.877103,-102.301207,2
24,21.874307,-102.311637,2
24,21.874009,-102.312116,2
24,21.871559,-102.318549,2
24,21.871137,-102.319884,2
24,21.871109,-102.320461,2
24,21.871334,-102.322039,2
24,21.872066,-102.327835,2
24,21.873308,-102.332641,2
24,21.873202,-102.332666,2
24,21.872797,-102.332778,2
24,21.871901,-102.334384,2
24,21.871789,-102.335396,2
24,21.871806,-102.336557,2
24,21.872004,-102.338229,2
24,21.872168,-102.339027,2
24,21.871979,-102.339389,2
24,21.871298,-102.339931,2
24,21.870871,-102.340378,2
24,21.870639,-102.340811,2
24,21.870469,-102.341665,2
25,21.852164,-102.352918,1
25,21.851294,-102.351425,1
25,21.848468,-102.342267,1
25,21.856984,-102.340906,1
25,21.858594,-102.342207,1
25,21.858819,-102.340906,1
25,21.859163,-102.340294,1
25,21.860595,-102.339247,1
25,21.862822,-102.336995,1
25,21.863893,-102.334801,1
25,21.866305,-102.330031,1
25,21.867318,-102.328878,1
25,21.869754,-102.324796,1
25,21.870332,-102.323188,1
25,21.871334,-102.322039,1
25,21.871109,-102.320461,1
25,21.871137,-102.319884,1
25,21.871559,-102.318549,1
25,21.874009,-102.312116,1
25,21.874307,-102.311637,1
25,21.877103,-102.301207,1
25,21.878928,-102.293719,1
25,21.879297,-102.289064,1
25,21.879297,-102.288324,1
25,21.878627,-102.281919,1
25,21.878514,-102.281417,1
25,21.878502,-102.281187,1
25,21.878739,-102.281175,1
25,21.878846,-102.281404,1
25,21.881214,-102.282157,1
25,21.882599,-102.282208,1
25,21.883037,-102.279171,1
25,21.883167,-102.277002,1
25,21.883617,-102.274349,1
25,21.884185,-102.270279,1
25,21.884588,-102.269296,1
25,21.884754,-102.268798,1
25,21.885511,-102.265405,1
25,21.887394,-102.262432,1
25,21.888081,-102.261513,1
25,21.888661,-102.260263,1
25,21.889087,-102.259778,1
25,21.889631,-102.259331,1
25,21.889845,-102.259012,1
25,21.890354,-102.257379,1
25,21.886448,-102.255861,1
25,21.885959,-102.255919,1
25,21.884874,-102.256645,1
25,21.884418,-102.256703,1
25,21.883755,-102.256633,1
25,21.883126,-102.256142,1
25,21.879912,-102.251731,1
25,21.879651,-102.251602,1
25,21.878797,-102.251308,1
25,21.877349,-102.250732,1
25,21.875674,-102.248513,1
25,21.874952,-102.248148,1
25,21.875463,-102.246777,1
25,21.871805,-102.245287,1
25,21.871907,-102.245152,2
25,21.873427,-102.245744,2
25,21.873033,-102.247383,2
25,21.875666,-102.248445,2
25,21.877398,-102.250675,2
25,21.878637,-102.251236,2
25,21.879651,-102.251602,2
25,21.879912,-102.251731,2
25,21.883126,-102.256142,2
25,21.883755,-102.256633,2
25,21.884418,-102.256703,2
25,21.884874,-102.256645,2
25,21.885959,-102.255919,2
25,21.886448,-102.255861,2
25,21.890354,-102.257379,2
25,21.889845,-102.259012,2
25,21.889631,-102.259331,2
25,21.889087,-102.259778,2
25,21.888661,-102.260263,2
25,21.888081,-102.261513,2
25,21.887394,-102.262432,2
25,21.885511,-102.265405,2
25,21.884754,-102.268798,2
25,21.884587,-102.269785,2
25,21.884223,-102.272448,2
25,21.883684,-102.276395,2
25,21.883308,-102.278179,2
25,21.883037,-102.279171,2
25,21.882599,-102.282208,2
25,21.881214,-102.282157,2
25,21.878846,-102.281404,2
25,21.878739,-102.281175,2
25,21.878502,-102.281187,2
25,21.878514,-102.281417,2
25,21.878627,-102.281919,2
25,21.879297,-102.288324,2
25,21.879297,-102.289064,2
25,21.878928,-102.293719,2
25,21.877103,-102.301207,2
25,21.874307,-102.311637,2
25,21.874009,-102.312116,2
25,21.871559,-102.318549,2
25,21.871137,-102.319884,2
25,21.871109,-102.320461,2
25,21.871334,-102.322039,2
25,21.870332,-102.323188,2
25,21.869754,-102.324796,2
25,21.867318,-102.328878,2
25,21.866305,-102.330031,2
25,21.863893,-102.334801,2
25,21.862822,-102.336995,2
25,21.860595,-102.339247,2
25,21.859163,-102.340294,2
25,21.858819,-102.340906,2
25,21.858594,-102.342207,2
25,21.856984,-102.340906,2
25,21.848468,-102.342267,2
25,21.851294,-102.351425,2
25,21.852081,-102.352702,2
27,21.868429,-102.232917,1
27,21.869087,-102.233169,1
27,21.869973,-102.233384,1
27,21.870769,-102.233609,1
27,21.871476,-102.233802,1
27,21.872193,-102.234274,1
27,21.872858,-102.234728,1
27,21.873645,-102.235212,1
27,21.874249,-102.235365,1
27,21.873785,-102.236389,1
27,21.873715,-102.236807,1
27,21.873506,-102.237644,1
27,21.873407,-102.238084,1
27,21.872655,-102.237924,1
27,21.871922,-102.237704,1
27,21.871162,-102.237507,1
27,21.870444,-102.237287,1
27,21.869726,-102.237113,1
27,21.868994,-102.236923,1
27,21.868219,-102.236688,1
27,21.867466,-102.236506,1
27,21.866438,-102.236195,1
27,21.865656,-102.235982,1
27,21.865529,-102.235893,1
27,21.865213,-102.235823,1
27,21.865422,-102.235638,1
27,21.865357,-102.235428,1
27,21.864913,-102.235453,1
27,21.864759,-102.235504,1
27,21.865085,-102.236487,1
27,21.865482,-102.237731,1
27,21.865813,-102.238745,1
27,21.866038,-102.239357,1
27,21.866245,-102.239957,1
27,21.866748,-102.241405,1
27,21.866962,-102.242062,1
27,21.867329,-102.243121,1
27,21.867672,-102.244034,1
27,21.867802,-102.244416,1
27,21.867862,-102.244621,1
27,21.868086,-102.245303,1
27,21.868412,-102.246062,1
27,21.868755,-102.246643,1
27,21.869413,-102.247766,1
27,21.869815,-102.248403,1
27,21.870549,-102.249635,1
27,21.871254,-102.250789,1
27,21.871443,-102.251108,1
27,21.871603,-102.251415,1
27,21.871787,-102.251695,1
27,21.872385,-102.252684,1
27,21.872852,-102.253348,1
27,21.873539,-102.254298,1
27,21.874001,-102.254955,1
27,21.874634,-102.255759,1
27,21.875297,-102.256716,1
27,21.875801,-102.257443,1
27,21.876487,-102.258394,1
27,21.877553,-102.259867,1
27,21.878275,-102.260831,1
27,21.879098,-102.261972,1
27,21.880128,-102.263421,1
27,21.880892,-102.264511,1
27,21.881484,-102.265443,1
27,21.882105,-102.266585,1
27,21.882762,-102.267644,1
27,21.883354,-102.268664,1
27,21.883988,-102.269794,1
27,21.884177,-102.269934,1
27,21.884307,-102.269979,1
27,21.884455,-102.270062,1
27,21.884556,-102.270138,1
27,21.884396,-102.271203,1
27,21.884306,-102.271987,1
27,21.884237,-102.272395,1
27,21.884194,-102.272569,1
27,21.884187,-102.272713,1
27,21.884173,-102.272888,1
27,21.884068,-102.273684,1
27,21.883997,-102.274246,1
27,21.883969,-102.274458,1
27,21.883786,-102.275718,1
27,21.883589,-102.276878,1
27,21.883441,-102.277584,1
27,21.883322,-102.277895,1
27,21.883251,-102.278077,1
27,21.883167,-102.278585,1
27,21.883138,-102.278843,1
27,21.883103,-102.279207,1
27,21.882984,-102.280216,1
27,21.882911,-102.280743,1
27,21.883035,-102.280813,1
27,21.883483,-102.281162,1
27,21.884285,-102.281441,1
27,21.885106,-102.281746,1
27,21.886102,-102.282009,1
27,21.887087,-102.282261,1
27,21.889103,-102.282739,1
27,21.889153,-102.282835,1
27,21.888874,-102.283892,1
27,21.888824,-102.284064,1
27,21.888795,-102.284155,1
27,21.888615,-102.284713,1
27,21.888456,-102.285239,1
27,21.888237,-102.286033,1
27,21.888157,-102.286269,1
27,21.888312,-102.286322,1
27,21.889133,-102.286591,1
27,21.890129,-102.286907,1
27,21.891164,-102.287245,1
27,21.891109,-102.287449,1
27,21.891005,-102.287524,1
27,21.890417,-102.288189,1
27,21.889695,-102.289149,1
27,21.889382,-102.289579,1
27,21.888899,-102.290131,1
27,21.888267,-102.290995,1
27,21.887635,-102.291789,1
27,21.887112,-102.292481,1
27,21.886311,-102.293527,1
27,21.885713,-102.294283,1
27,21.885435,-102.294626,1
27,21.884857,-102.295689,1
27,21.884534,-102.296509,1
27,21.885046,-102.296665,1
27,21.885449,-102.296767,1
27,21.885668,-102.297437,1
27,21.885977,-102.298478,1
27,21.886355,-102.299932,1
27,21.886405,-102.301107,1
27,21.886415,-102.302163,1
27,21.886425,-102.303263,1
27,21.886405,-102.304647,1
27,21.886415,-102.305323,1
27,21.886415,-102.305425,1
27,21.887371,-102.306096,1
27,21.888356,-102.306691,1
27,21.888665,-102.306804,1
27,21.889098,-102.306879,1
27,21.889397,-102.306889,1
27,21.889984,-102.306777,1
27,21.890074,-102.306584,1
27,21.890188,-102.306401,1
27,21.890298,-102.306471,1
27,21.890656,-102.306761,1
27,21.891443,-102.307544,1
27,21.892289,-102.308274,1
27,21.893085,-102.309003,1
27,21.893911,-102.309727,1
27,21.894026,-102.309851,1
27,21.894474,-102.310269,1
27,21.894937,-102.310645,1
27,21.895231,-102.310907,1
27,21.894842,-102.311433,1
27,21.894086,-102.312029,1
27,21.892951,-102.312506,1
27,21.892259,-102.312651,1
27,21.890791,-102.312656,1
27,21.889765,-102.312629,1
27,21.888735,-102.312624,1
27,21.887187,-102.312619,1
27,21.885505,-102.312551,1
27,21.884605,-102.312569,1
27,21.883697,-102.312569,1
27,21.882751,-102.312548,1
27,21.881815,-102.312569,1
27,21.881198,-102.312515,1
27,21.880653,-102.312493,1
27,21.879866,-102.312466,1
27,21.879568,-102.312445,1
27,21.879429,-102.312445,1
27,21.878562,-102.312381,1
27,21.877666,-102.312343,1
27,21.877243,-102.312289,1
27,21.876422,-102.312193,1
27,21.875665,-102.312129,1
27,21.874694,-102.312027,1
27,21.874381,-102.312021,1
27,21.874207,-102.312005,1
27,21.874072,-102.311973,1
27,21.873918,-102.311957,1
27,21.873549,-102.311801,1
27,21.873146,-102.311683,1
27,21.872111,-102.311356,1
27,21.871817,-102.311265,1
27,21.871553,-102.311184,1
27,21.871329,-102.311125,1
27,21.870801,-102.310959,1
27,21.870413,-102.310836,1
27,21.870199,-102.310761,1
27,21.869821,-102.310664,1
27,21.869358,-102.310508,1
27,21.868905,-102.310337,1
27,21.868457,-102.310052,1
27,21.868138,-102.309666,1
27,21.867949,-102.309183,1
27,21.867889,-102.308958,1
27,21.867775,-102.309044,1
27,21.867466,-102.309226,1
27,21.867023,-102.309511,1
27,21.866201,-102.309977,1
27,21.865395,-102.310428,1
27,21.864638,-102.310879,1
27,21.863832,-102.311372,1
27,21.863033,-102.311826,1
27,21.862224,-102.312285,1
27,21.861435,-102.312778,1
27,21.860625,-102.313222,1
27,21.859858,-102.313692,1
27,21.859404,-102.313958,1
27,21.859238,-102.314037,1
27,21.859108,-102.314109,1
27,21.858812,-102.314231,1
27,21.858453,-102.314489,1
27,21.857918,-102.314788,1
27,21.857108,-102.315319,1
27,21.856351,-102.315805,1
27,21.855542,-102.316408,1
27,21.855063,-102.316704,1
27,21.854471,-102.317045,1
27,21.854222,-102.317167,1
27,21.853472,-102.317603,1
27,21.852434,-102.317989,1
27,21.851701,-102.318269,1
27,21.850654,-102.318679,1
27,21.849574,-102.319099,1
27,21.849055,-102.319302,1
27,21.848992,-102.319144,1
27,21.848854,-102.318503,1
27,21.848745,-102.317809,1
27,21.848603,-102.316992,1
27,21.848691,-102.316965,2
27,21.848812,-102.317692,2
27,21.848984,-102.318625,2
27,21.849055,-102.319076,2
27,21.849097,-102.319171,2
27,21.849574,-102.319099,2
27,21.850654,-102.318679,2
27,21.851701,-102.318269,2
27,21.852434,-102.317989,2
27,21.853472,-102.317603,2
27,21.854222,-102.317167,2
27,21.854471,-102.317045,2
27,21.855063,-102.316704,2
27,21.855542,-102.316408,2
27,21.856351,-102.315805,2
27,21.857108,-102.315319,2
27,21.857918,-102.314788,2
27,21.858453,-102.314489,2
27,21.858812,-102.314231,2
27,21.859108,-102.314109,2
27,21.859238,-102.314037,2
27,21.859404,-102.313958,2
27,21.859858,-102.313692,2
27,21.860625,-102.313222,2
27,21.861435,-102.312778,2
27,21.862224,-102.312285,2
27,21.863033,-102.311826,2
27,21.863832,-102.311372,2
27,21.864638,-102.310879,2
27,21.865395,-102.310428,2
27,21.866201,-102.309977,2
27,21.867023,-102.309511,2
27,21.867466,-102.309226,2
27,21.867775,-102.309044,2
27,21.867889,-102.308958,2
27,21.867949,-102.309183,2
27,21.868138,-102.309666,2
27,21.868457,-102.310052,2
27,21.868905,-102.310337,2
27,21.869358,-102.310508,2
27,21.869821,-102.310664,2
27,21.870199,-102.310761,2
27,21.870413,-102.310836,2
27,21.870801,-102.310959,2
27,21.871329,-102.311125,2
27,21.871553,-102.311184,2
27,21.871817,-102.311265,2
27,21.872111,-102.311356,2
27,21.873146,-102.311683,2
27,21.873549,-102.311801,2
27,21.873918,-102.311957,2
27,21.874072,-102.311973,2
27,21.874207,-102.312005,2
27,21.874381,-102.312021,2
27,21.874694,-102.312027,2
27,21.875665,-102.312129,2
27,21.876422,-102.312193,2
27,21.877243,-102.312289,2
27,21.877666,-102.312343,2
27,21.878562,-102.312381,2
27,21.879429,-102.312445,2
27,21.879568,-102.312445,2
27,21.879866,-102.312466,2
27,21.880653,-102.312493,2
27,21.881198,-102.312515,2
27,21.881815,-102.312569,2
27,21.882751,-102.312548,2
27,21.883697,-102.312569,2
27,21.884605,-102.312569,2
27,21.885505,-102.312551,2
27,21.887187,-102.312619,2
27,21.887864,-102.312447,2
27,21.888441,-102.312415,2
27,21.888601,-102.312254,2
27,21.889108,-102.311718,2
27,21.889387,-102.311396,2
27,21.890701,-102.309969,2
27,21.891378,-102.309272,2
27,21.891453,-102.309325,2
27,21.892145,-102.308461,2
27,21.891705,-102.308059,2
27,21.891262,-102.307694,2
27,21.890874,-102.307297,2
27,21.890505,-102.306879,2
27,21.890097,-102.306557,2
27,21.889573,-102.305957,2
27,21.889088,-102.305428,2
27,21.888537,-102.304758,2
27,21.888295,-102.304803,2
27,21.887371,-102.305064,2
27,21.886389,-102.305332,2
27,21.886134,-102.305377,2
27,21.886045,-102.304555,2
27,21.885685,-102.303428,2
27,21.885233,-102.301289,2
27,21.884966,-102.300153,2
27,21.884713,-102.298855,2
27,21.883577,-102.298376,2
27,21.882793,-102.298025,2
27,21.882651,-102.297958,2
27,21.882706,-102.297885,2
27,21.882872,-102.297472,2
27,21.882959,-102.297272,2
27,21.883101,-102.296923,2
27,21.883394,-102.296212,2
27,21.883599,-102.295722,2
27,21.883738,-102.295356,2
27,21.883765,-102.295275,2
27,21.883817,-102.295158,2
27,21.884107,-102.294383,2
27,21.884334,-102.293745,2
27,21.885203,-102.291735,2
27,21.885269,-102.291558,2
27,21.885349,-102.291401,2
27,21.885457,-102.291193,2
27,21.885857,-102.290595,2
27,21.885857,-102.290454,2
27,21.885988,-102.289983,2
27,21.886214,-102.289178,2
27,21.886543,-102.288084,2
27,21.887088,-102.286175,2
27,21.887473,-102.284844,2
27,21.887722,-102.283851,2
27,21.887694,-102.283765,2
27,21.887529,-102.283714,2
27,21.886698,-102.283451,2
27,21.885335,-102.282975,2
27,21.884818,-102.282813,2
27,21.884461,-102.282702,2
27,21.883785,-102.282611,2
27,21.883221,-102.282509,2
27,21.882958,-102.282418,2
27,21.882694,-102.282307,2
27,21.882582,-102.282195,2
27,21.882657,-102.281628,2
27,21.882798,-102.280707,2
27,21.882939,-102.279552,2
27,21.882976,-102.279006,2
27,21.883014,-102.278752,2
27,21.883005,-102.278317,2
27,21.883211,-102.276484,2
27,21.883625,-102.274378,2
27,21.883785,-102.272697,2
27,21.883822,-102.272494,2
27,21.883897,-102.272221,2
27,21.884123,-102.270459,2
27,21.884085,-102.270175,2
27,21.883988,-102.269794,2
27,21.883354,-102.268664,2
27,21.882762,-102.267644,2
27,21.882105,-102.266585,2
27,21.881484,-102.265443,2
27,21.880892,-102.264511,2
27,21.880128,-102.263421,2
27,21.879098,-102.261972,2
27,21.878275,-102.260831,2
27,21.877553,-102.259867,2
27,21.876487,-102.258394,2
27,21.875801,-102.257443,2
27,21.875297,-102.256716,2
27,21.874634,-102.255759,2
27,21.874001,-102.254955,2
27,21.873539,-102.254298,2
27,21.872852,-102.253348,2
27,21.872385,-102.252684,2
27,21.871787,-102.251695,2
27,21.871603,-102.251415,2
27,21.871443,-102.251108,2
27,21.871254,-102.250789,2
27,21.870549,-102.249635,2
27,21.869815,-102.248403,2
27,21.869413,-102.247766,2
27,21.868755,-102.246643,2
27,21.868412,-102.246062,2
27,21.868086,-102.245303,2
27,21.867862,-102.244621,2
27,21.867802,-102.244416,2
27,21.867672,-102.244034,2
27,21.867329,-102.243121,2
27,21.866962,-102.242062,2
27,21.866748,-102.241405,2
27,21.866245,-102.239957,2
27,21.866038,-102.239357,2
27,21.865813,-102.238745,2
27,21.865482,-102.237731,2
27,21.865085,-102.236487,2
27,21.864759,-102.235504,2
27,21.864913,-102.235453,2
27,21.865357,-102.235428,2
27,21.867291,-102.235954,2
27,21.867602,-102.236058,2
27,21.867888,-102.236131,2
27,21.869076,-102.236433,2
27,21.870533,-102.236826,2
27,21.872017,-102.237253,2
27,21.873533,-102.237652,2
27,21.873715,-102.236807,2
27,21.873785,-102.236389,2
27,21.874249,-102.235365,2
27,21.873645,-102.235212,2
27,21.872858,-102.234728,2
27,21.872193,-102.234274,2
27,21.871476,-102.233802,2
27,21.870769,-102.233609,2
27,21.869973,-102.233384,2
27,21.869087,-102.233169,2
27,21.868429,-102.232917,2
28,21.835845,-102.283191,1
28,21.836533,-102.280026,1
28,21.842549,-102.280115,1
28,21.844894,-102.280511,1
28,21.846102,-102.280702,1
28,21.846446,-102.280702,1
28,21.846824,-102.280792,1
28,21.848447,-102.281123,1
28,21.850259,-102.281442,1
28,21.851242,-102.281621,1
28,21.854001,-102.282055,1
28,21.856192,-102.282489,1
28,21.857885,-102.282782,1
28,21.859602,-102.282731,1
28,21.860064,-102.282731,1
28,21.860597,-102.282731,1
28,21.862562,-102.282642,1
28,21.864232,-102.282476,1
28,21.865854,-102.282221,1
28,21.866209,-102.282042,1
28,21.866541,-102.281838,1
28,21.866967,-102.281812,1
28,21.867512,-102.281787,1
28,21.869347,-102.281914,1
28,21.870898,-102.281787,1
28,21.872829,-102.281608,1
28,21.873342,-102.281597,1
28,21.873596,-102.281554,1
28,21.874024,-102.281546,1
28,21.874682,-102.281511,1
28,21.875849,-102.281428,1
28,21.877492,-102.281364,1
28,21.878157,-102.281288,1
28,21.878406,-102.281275,1
28,21.878536,-102.281148,1
28,21.878737,-102.281141,1
28,21.878797,-102.281326,1
28,21.878714,-102.281518,1
28,21.878684,-102.281684,1
28,21.878767,-102.282341,1
28,21.878896,-102.283286,1
28,21.878986,-102.284305,1
28,21.879125,-102.285529,1
28,21.879195,-102.286001,1
28,21.879304,-102.287149,1
28,21.879394,-102.288962,1
28,21.879457,-102.289034,1
28,21.879567,-102.289053,1
28,21.880132,-102.289251,1
28,21.881002,-102.289583,1
28,21.881754,-102.289898,1
28,21.881923,-102.289965,1
28,21.882622,-102.290265,1
28,21.882725,-102.290329,1
28,21.883341,-102.290613,1
28,21.883877,-102.290855,1
28,21.884466,-102.291146,1
28,21.885117,-102.291484,1
28,21.885277,-102.291544,1
28,21.885342,-102.291414,1
28,21.885599,-102.291579,1
28,21.886921,-102.292381,1
28,21.887101,-102.292481,1
28,21.887026,-102.292602,1
28,21.885909,-102.294014,1
28,21.885716,-102.294271,1
28,21.885574,-102.294425,1
28,21.884954,-102.295525,1
28,21.884858,-102.295728,1
28,21.884548,-102.296419,1
28,21.884527,-102.296486,1
28,21.884716,-102.296549,1
28,21.885448,-102.296757,1
28,21.885582,-102.297185,1
28,21.885682,-102.297443,1
28,21.885783,-102.297812,1
28,21.885984,-102.298489,1
28,21.886189,-102.299175,1
28,21.886356,-102.299933,1
28,21.886398,-102.301092,1
28,21.886407,-102.304628,1
28,21.886411,-102.305431,1
28,21.888518,-102.306771,1
28,21.888614,-102.306776,1
28,21.888308,-102.304971,1
28,21.888296,-102.304804,1
28,21.888945,-102.304678,1
28,21.889694,-102.304525,1
28,21.889803,-102.304516,1
28,21.890464,-102.305161,1
28,21.891703,-102.306261,1
28,21.892565,-102.307033,1
28,21.892933,-102.307367,1
28,21.892285,-102.308282,1
28,21.893411,-102.309329,1
28,21.894361,-102.310127,1
28,21.894892,-102.310614,1
28,21.895127,-102.310822,1
28,21.895269,-102.310935,1
28,21.895449,-102.311102,1
28,21.895723,-102.311287,1
28,21.895708,-102.311555,1
28,21.895967,-102.314076,1
28,21.896091,-102.314248,1
28,21.897614,-102.315283,1
28,21.898863,-102.316168,1
28,21.899033,-102.316324,1
28,21.898809,-102.316759,1
28,21.898903,-102.316989,1
28,21.899227,-102.316979,1
28,21.900531,-102.316791,1
28,21.902263,-102.316287,1
28,21.902621,-102.316233,1
28,21.903657,-102.316136,1
28,21.905449,-102.316469,1
28,21.907937,-102.316995,1
28,21.909191,-102.317295,1
28,21.909589,-102.317359,1
28,21.909639,-102.318335,1
28,21.909698,-102.321307,1
28,21.909778,-102.324032,1
28,21.909878,-102.326865,1
28,21.909888,-102.328538,1
28,21.909967,-102.328839,1
28,21.910684,-102.328978,1
28,21.912714,-102.329526,1
28,21.914506,-102.330244,1
28,21.915024,-102.330545,1
28,21.915292,-102.330963,1
28,21.915808,-102.332473,1
28,21.916139,-102.332818,1
28,21.917352,-102.333577,1
28,21.918625,-102.334497,1
28,21.918794,-102.334682,1
28,21.919887,-102.335376,1
28,21.922713,-102.336901,1
28,21.927638,-102.339088,1
28,21.930364,-102.340193,1
28,21.933497,-102.341361,1
28,21.937867,-102.342007,1
28,21.939008,-102.342122,1
28,21.941531,-102.342549,1
28,21.943269,-102.342802,1
28,21.945821,-102.343212,1
28,21.948052,-102.343484,1
28,21.951317,-102.343732,1
28,21.952433,-102.343379,1
28,21.952933,-102.343035,1
28,21.952974,-102.342428,1
28,21.953155,-102.340103,1
28,21.953314,-102.339094,1
28,21.953921,-102.338354,1
28,21.954707,-102.338064,1
28,21.954976,-102.338011,1
28,21.955195,-102.338279,1
28,21.956061,-102.339255,1
28,21.957792,-102.341326,1
28,21.959175,-102.342796,1
28,21.959742,-102.343096,1
28,21.960294,-102.343083,1
28,21.961476,-102.342753,1
28,21.964303,-102.341605,1
28,21.965677,-102.344587,2
28,21.962133,-102.345355,2
28,21.960214,-102.346077,2
28,21.959813,-102.346176,2
28,21.959258,-102.344469,2
28,21.959027,-102.343497,2
28,21.959051,-102.343044,2
28,21.958696,-102.342584,2
28,21.957999,-102.341795,2
28,21.956845,-102.342152,2
28,21.956036,-102.342425,2
28,21.955163,-102.342675,2
28,21.954066,-102.343001,2
28,21.953225,-102.343248,2
28,21.953066,-102.343292,2
28,21.952634,-102.345225,2
28,21.952119,-102.347445,2
28,21.951894,-102.347484,2
28,21.951541,-102.347641,2
28,21.950516,-102.347973,2
28,21.949481,-102.348531,2
28,21.948526,-102.348821,2
28,21.948496,-102.350323,2
28,21.949272,-102.350285,2
28,21.949112,-102.348799,2
28,21.949088,-102.348676,2
28,21.949192,-102.348601,2
28,21.949476,-102.348499,2
28,21.950594,-102.347942,2
28,21.951547,-102.347594,2
28,21.951795,-102.347492,2
28,21.951843,-102.347218,2
28,21.952275,-102.345098,2
28,21.952726,-102.343537,2
28,21.952643,-102.343411,2
28,21.952433,-102.343379,2
28,21.951317,-102.343732,2
28,21.948052,-102.343484,2
28,21.945821,-102.343212,2
28,21.943269,-102.342802,2
28,21.941531,-102.342549,2
28,21.939008,-102.342122,2
28,21.937867,-102.342007,2
28,21.933497,-102.341361,2
28,21.930364,-102.340193,2
28,21.927638,-102.339088,2
28,21.922713,-102.336901,2
28,21.919887,-102.335376,2
28,21.918794,-102.334682,2
28,21.918625,-102.334497,2
28,21.917352,-102.333577,2
28,21.916139,-102.332818,2
28,21.915808,-102.332473,2
28,21.915292,-102.330963,2
28,21.915024,-102.330545,2
28,21.914506,-102.330244,2
28,21.912714,-102.329526,2
28,21.910684,-102.328978,2
28,21.909967,-102.328839,2
28,21.909888,-102.328538,2
28,21.909878,-102.326865,2
28,21.909778,-102.324032,2
28,21.909698,-102.321307,2
28,21.909639,-102.318335,2
28,21.909589,-102.317359,2
28,21.909191,-102.317295,2
28,21.907937,-102.316995,2
28,21.905449,-102.316469,2
28,21.903657,-102.316136,2
28,21.902621,-102.316233,2
28,21.902263,-102.316287,2
28,21.900531,-102.316791,2
28,21.899227,-102.316979,2
28,21.898903,-102.316989,2
28,21.898809,-102.316759,2
28,21.899033,-102.316324,2
28,21.898863,-102.316168,2
28,21.897614,-102.315283,2
28,21.896091,-102.314248,2
28,21.895967,-102.314076,2
28,21.895708,-102.311555,2
28,21.895723,-102.311287,2
28,21.895449,-102.311102,2
28,21.895269,-102.310935,2
28,21.895127,-102.310822,2
28,21.894892,-102.310614,2
28,21.894361,-102.310127,2
28,21.893411,-102.309329,2
28,21.892285,-102.308282,2
28,21.892933,-102.307367,2
28,21.892565,-102.307033,2
28,21.891703,-102.306261,2
28,21.890464,-102.305161,2
28,21.889803,-102.304516,2
28,21.889694,-102.304525,2
28,21.888945,-102.304678,2
28,21.888296,-102.304804,2
28,21.886484,-102.305298,2
28,21.886146,-102.305373,2
28,21.886046,-102.304589,2
28,21.885678,-102.303463,2
28,21.885219,-102.301305,2
28,21.884959,-102.300124,2
28,21.884693,-102.298817,2
28,21.883266,-102.298249,2
28,21.882668,-102.297955,2
28,21.882822,-102.297598,2
28,21.882917,-102.297362,2
28,21.883106,-102.296935,2
28,21.883396,-102.296182,2
28,21.883708,-102.295376,2
28,21.883764,-102.295238,2
28,21.883815,-102.295104,2
28,21.884315,-102.293832,2
28,21.884504,-102.293352,2
28,21.885174,-102.291823,2
28,21.885278,-102.291555,2
28,21.885343,-102.291372,2
28,21.885846,-102.290621,2
28,21.886214,-102.289183,2
28,21.886846,-102.286995,2
28,21.887264,-102.285514,2
28,21.887737,-102.283835,2
28,21.887688,-102.283755,2
28,21.885771,-102.283148,2
28,21.884967,-102.282889,2
28,21.884791,-102.282821,2
28,21.884448,-102.282731,2
28,21.883012,-102.282492,2
28,21.882736,-102.282366,2
28,21.882548,-102.282343,2
28,21.881326,-102.282203,2
28,21.879287,-102.281689,2
28,21.878801,-102.281563,2
28,21.878613,-102.281504,2
28,21.878475,-102.281436,2
28,21.878379,-102.281409,2
28,21.878177,-102.281398,2
28,21.877492,-102.281364,2
28,21.875849,-102.281428,2
28,21.874682,-102.281511,2
28,21.874024,-102.281546,2
28,21.873596,-102.281554,2
28,21.873342,-102.281597,2
28,21.872829,-102.281608,2
28,21.870898,-102.281787,2
28,21.869347,-102.281914,2
28,21.867512,-102.281787,2
28,21.866967,-102.281812,2
28,21.866541,-102.281838,2
28,21.866209,-102.282042,2
28,21.865854,-102.282221,2
28,21.864232,-102.282476,2
28,21.862562,-102.282642,2
